T,RING_SIZE,RING_BYTES,RES_ACT,RES_SKETCH,RES_RING
3257,7,104,28,28,10
3258,7,104,48,20,17
3259,7,104,52,34,17
3260,7,104,43,27,15
3261,7,104,49,33,11
3262,7,104,49,24,14
3263,7,104,52,31,19
3264,7,104,50,31,11
3265,7,104,27,25,17
3266,7,104,43,28,11
3267,7,104,51,25,17
3268,7,104,42,30,11
3269,7,104,45,20,8
3270,7,104,51,32,12
3271,7,104,49,20,9
3272,7,104,47,30,15
3273,7,104,50,24,18
3274,7,104,47,24,18
3275,7,104,47,29,19
3276,7,104,50,26,18
3277,7,104,33,33,11
3278,7,104,50,39,19
3279,7,104,51,40,20
3280,7,104,44,28,16
3281,7,104,46,36,8
3282,7,104,32,32,18
3283,7,104,50,22,7
3284,7,104,46,25,9
3285,7,104,49,26,10
3286,7,104,54,33,20
3287,7,104,47,33,17
3288,7,104,48,34,19
3289,7,104,45,24,10
3290,7,104,49,32,9
3291,7,104,48,30,19
3292,7,104,40,30,19
3293,7,104,44,17,17
3294,7,104,49,31,20
3295,7,104,45,22,12
3296,7,104,28,26,18
3297,7,104,45,21,8
3298,7,104,30,22,10
3299,7,104,45,18,18
3300,7,104,29,29,11
3301,6,104,50,34,12
3302,6,104,46,22,9
3303,6,104,52,41,21
3304,6,104,27,27,13
3305,6,104,51,17,9
3306,6,104,50,33,10
3307,6,104,44,21,12
3308,6,104,50,32,21
3309,6,104,49,26,12
3310,6,104,44,31,10
3311,6,104,48,23,12
3312,6,104,50,19,11
3313,6,104,52,18,10
3314,6,104,51,32,10
3315,6,104,46,20,10
3316,6,104,51,29,19
3317,6,104,51,24,13
3318,6,104,40,26,19
3319,6,104,49,22,18
3320,6,104,48,30,19
3321,6,104,51,34,15
3322,6,104,37,20,20
3323,6,104,50,23,11
3324,6,104,50,30,22
3325,6,104,46,21,10
3326,6,104,46,25,12
3327,6,104,53,19,11
3328,6,104,46,19,20
3329,6,104,47,37,10
3330,6,104,48,34,18
3331,6,104,49,35,20
3332,6,104,49,21,19
3333,6,104,51,21,11
3334,6,104,51,28,20
3335,6,104,51,24,12
3336,6,104,45,22,13
3337,6,104,46,23,20
3338,6,104,47,22,11
3339,6,104,45,30,12
3340,6,104,50,35,20
3341,6,104,46,31,19
3342,6,104,47,27,19
3343,6,104,48,38,11
3344,6,104,40,30,12
3345,6,104,47,24,21
3346,6,104,53,33,22
3347,6,104,46,23,13
3348,6,104,48,25,22
3349,6,104,51,34,12
3350,6,104,52,22,19
3351,6,104,52,33,13
3352,6,104,51,27,20
3353,6,104,45,32,11
3354,6,104,47,26,12
3355,6,104,51,28,20
3356,6,104,41,27,20
3357,6,104,54,20,12
3358,6,104,52,31,23
3359,6,104,52,22,13
3360,6,104,52,25,14
3361,6,104,47,27,13
3362,7,104,49,19,1
3363,7,104,52,38,14
3364,7,104,42,35,0
3365,7,104,51,25,0
3366,7,104,53,33,13
3367,7,104,46,20,12
3368,7,104,52,27,1
3369,8,104,53,28,2
3370,8,104,49,28,1
3371,8,104,49,26,1
3372,8,104,47,24,14
3373,8,104,51,23,14
3374,8,104,47,23,12
3375,8,104,53,42,1
3376,8,104,41,29,13
3377,8,104,48,24,13
3378,8,104,44,29,14
3379,8,104,48,30,0
3380,8,104,49,28,1
3381,8,104,47,19,0
3382,8,104,50,28,1
3383,8,104,49,25,14
3384,8,104,51,29,2
3385,8,104,46,31,13
3386,8,104,52,36,1
3387,8,104,50,29,14
3388,8,104,53,32,1
3389,8,104,50,27,2
3390,8,104,45,25,13
3391,8,104,47,32,14
3392,8,104,50,36,14
3393,8,104,29,27,1
3394,8,104,43,36,1
3395,8,104,50,29,2
3396,8,104,52,30,3
3397,8,104,53,32,1
3398,8,104,51,21,2
3399,8,104,50,36,1
3400,8,104,45,30,15
3401,8,104,43,31,12
3402,8,104,52,22,3
3403,8,104,50,25,16
3404,8,104,47,22,13
3405,8,104,50,20,2
3406,8,104,48,23,15
3407,8,104,47,32,14
3408,8,104,46,31,16
3409,8,104,50,26,15
3410,8,104,53,23,1
3411,8,104,51,33,2
3412,8,104,53,31,4
3413,8,104,48,20,2
3414,8,104,52,27,15
3415,8,104,48,28,14
3416,8,104,47,23,2
3417,8,104,48,32,17
3418,8,104,30,28,2
3419,8,104,48,28,2
3420,8,104,53,29,16
3421,8,104,52,24,15
3422,8,104,52,30,1
3423,8,104,48,31,0
3424,8,104,53,28,16
3425,8,104,51,32,15
3426,8,104,49,17,1
3427,8,104,53,34,14
3428,8,104,48,20,1
3429,8,104,49,32,1
3430,8,104,34,34,15
3431,8,104,50,21,3
3432,8,104,50,33,15
3433,8,104,49,29,15
3434,8,104,49,21,13
3435,8,104,44,32,13
3436,8,104,30,20,2
3437,8,104,49,21,2
3438,8,104,44,37,3
3439,8,104,50,27,15
3440,8,104,53,28,16
3441,8,104,51,22,2
3442,8,104,50,22,3
3443,8,104,47,26,3
3444,8,104,46,19,1
3445,8,104,51,23,2
3446,8,104,52,35,3
3447,8,104,49,39,14
3448,8,104,53,23,14
3449,8,104,30,30,16
3450,8,104,49,31,2
3451,8,104,51,29,16
3452,8,104,54,28,3
3453,8,104,42,30,15
3454,8,104,49,22,14
3455,8,104,51,23,4
3456,8,104,54,34,18
3457,8,104,50,32,3
3458,8,104,51,26,17
3459,8,104,50,28,16
3460,8,104,51,29,15
3461,8,104,52,23,3
3462,8,104,49,34,2
3463,8,104,28,28,14
3464,8,104,31,31,17
3465,8,104,53,38,15
3466,8,104,54,27,17
3467,8,104,51,18,2
3468,8,104,51,26,4
3469,8,104,46,33,15
3470,8,104,47,24,3
3471,8,104,51,37,16
3472,8,104,54,33,4
3473,8,104,54,35,14
3474,8,104,54,35,16
3475,8,104,53,27,5
3476,8,104,49,24,15
3477,8,104,50,25,2
3478,8,104,55,36,17
3479,8,104,52,27,5
3480,8,104,51,34,17
3481,8,104,53,36,4
3482,8,104,52,25,15
3483,8,104,50,29,3
3484,8,104,52,26,4
3485,8,104,55,36,16
3486,8,104,56,37,17
3487,8,104,52,34,3
3488,8,104,49,24,16
3489,8,104,51,30,17
3490,8,104,51,30,4
3491,8,104,52,31,18
3492,8,104,55,29,5
3493,8,104,55,34,4
3494,8,104,54,33,2
3495,8,104,52,24,5
3496,8,104,55,30,18
3497,8,104,50,31,3
3498,8,104,51,35,15
3499,8,104,54,29,6
3500,8,104,49,26,16
3501,8,104,52,27,18
3502,8,104,48,25,18
3503,8,104,49,26,19
3504,8,104,51,22,15
3505,8,104,48,33,16
3506,8,104,43,31,17
3507,8,104,53,31,5
3508,8,104,55,35,3
3509,8,104,53,27,6
3510,8,104,52,24,5
3511,8,104,46,25,16
3512,8,104,42,28,2
3513,8,104,52,30,16
3514,8,104,55,28,18
3515,8,104,56,29,19
3516,8,104,53,31,17
3517,8,104,54,29,17
3518,8,104,33,33,4
3519,8,104,52,31,5
3520,8,104,48,32,18
3521,8,104,42,31,4
3522,8,104,52,30,19
3523,8,104,55,34,5
3524,8,104,51,33,5
3525,8,104,52,27,16
3526,8,104,29,29,17
3527,8,104,49,25,4
3528,8,104,54,34,2
3529,8,104,52,35,18
3530,8,104,44,32,18
3531,8,104,48,27,5
3532,8,104,53,26,16
3533,8,104,55,43,3
3534,8,104,53,18,5
3535,8,104,55,35,19
3536,8,104,51,30,5
3537,8,104,55,34,4
3538,8,104,49,34,17
3539,8,104,53,25,6
3540,8,104,54,24,4
3541,8,104,52,23,15
3542,8,104,52,35,19
3543,8,104,52,23,16
3544,8,104,45,33,19
3545,8,104,52,31,6
3546,8,104,49,24,4
3547,8,104,56,31,20
3548,8,104,53,29,19
3549,8,104,53,19,6
3550,8,104,56,44,4
3551,8,104,47,26,17
3552,8,104,34,34,6
3553,8,104,53,32,19
3554,8,104,51,37,5
3555,8,104,53,21,5
3556,8,104,50,26,17
3557,8,104,54,28,7
3558,8,104,56,35,6
3559,8,104,52,23,16
3560,8,104,52,18,17
3561,8,104,52,28,18
3562,8,104,45,33,16
3563,8,104,45,31,18
3564,8,104,53,24,17
3565,8,104,53,30,5
3566,8,104,55,25,5
3567,8,104,53,35,5
3568,8,104,57,38,18
3569,8,104,53,26,4
3570,8,104,50,21,2
3571,8,104,38,21,5
3572,8,104,54,25,19
3573,8,104,46,22,18
3574,8,104,54,32,6
3575,8,104,47,29,3
3576,8,104,54,36,6
3577,8,104,53,34,6
3578,8,104,54,36,7
3579,8,104,49,16,18
3580,8,104,48,27,18
3581,8,104,52,38,6
3582,8,104,53,24,7
3583,8,104,53,29,19
3584,8,104,55,29,6
3585,8,104,46,34,18
3586,8,104,50,26,6
3587,8,104,51,27,18
3588,8,104,50,33,20
3589,8,104,39,19,17
3590,8,104,46,38,5
3591,8,104,31,21,6
3592,8,104,50,29,7
3593,8,104,42,22,18
3594,8,104,55,26,20
3595,8,104,51,25,18
3596,8,104,49,23,19
3597,8,104,56,37,21
3598,8,104,54,27,19
3599,8,104,54,28,7
3600,8,104,51,32,6
3601,8,104,54,19,7
3602,8,104,53,24,19
3603,8,104,43,29,4
3604,8,104,55,37,6
3605,8,104,54,30,20
3606,8,104,55,28,20
3607,8,104,56,35,8
3608,8,104,54,32,18
3609,8,104,54,35,7
3610,8,104,53,36,19
3611,8,104,51,28,7
3612,8,104,49,20,20
3613,8,104,55,37,8
3614,8,104,56,29,21
3615,8,104,50,25,7
3616,8,104,50,28,8
3617,8,104,56,36,21
3618,8,104,51,21,21
3619,8,104,56,27,22
3620,8,104,54,28,20
3621,8,104,51,27,19
3622,8,104,56,38,7
3623,8,104,51,30,8
3624,8,104,55,28,7
3625,8,104,53,31,20
3626,8,104,52,29,8
3627,8,104,53,19,19
3628,8,104,52,28,21
3629,8,104,43,32,9
3630,8,104,54,24,18
3631,8,104,54,29,7
3632,8,104,54,26,8
3633,8,104,55,22,8
3634,8,104,55,33,9
3635,8,104,52,22,22
3636,8,104,51,29,9
3637,8,104,57,30,20
3638,8,104,55,15,20
3639,8,104,55,30,8
3640,8,104,51,30,21
3641,8,104,54,37,8
3642,8,104,54,32,7
3643,8,104,51,40,19
3644,8,104,55,28,20
3645,8,104,54,36,22
3646,8,104,48,30,5
3647,8,104,56,29,9
3648,8,104,50,35,21
3649,8,104,55,29,21
3650,8,104,55,37,8
3651,8,104,49,26,19
3652,8,104,57,39,8
3653,8,104,40,22,6
3654,8,104,55,32,8
3655,8,104,56,31,9
3656,8,104,57,36,9
3657,8,104,52,28,20
3658,8,104,55,29,8
3659,8,104,35,35,22
3660,8,104,52,31,9
3661,8,104,41,20,20
3662,8,104,54,31,9
3663,8,104,56,30,9
3664,8,104,50,24,20
3665,8,104,51,36,22
3666,8,104,32,22,9
3667,8,104,56,23,9
3668,8,104,52,32,10
3669,8,104,54,33,21
3670,8,104,57,38,22
3671,8,104,55,37,23
3672,8,104,54,32,21
3673,8,104,52,31,22
3674,8,104,54,26,5
3675,8,104,48,20,5
3676,8,104,56,30,21
3677,8,104,55,32,10
3678,8,104,56,38,24
3679,8,104,36,36,23
3680,8,104,53,39,8
3681,8,104,42,21,21
3682,8,104,33,23,21
3683,8,104,56,30,10
3684,8,104,55,38,10
3685,8,104,55,25,9
3686,8,104,55,37,21
3687,8,104,51,33,22
3688,8,104,57,28,23
3689,8,104,51,25,21
3690,8,104,55,33,21
3691,8,104,55,27,6
3692,8,104,56,29,22
3693,8,104,56,29,23
3694,8,104,33,23,10
3695,8,104,30,25,6
3696,8,104,55,33,22
3697,8,104,54,31,8
3698,8,104,57,30,23
3699,8,104,54,20,9
3700,8,104,55,20,6
3701,8,104,51,23,23
3702,8,104,58,39,23
3703,8,104,56,39,22
3704,8,104,30,30,22
3705,8,104,51,25,22
3706,8,104,52,26,22
3707,8,104,56,30,23
3708,8,104,57,24,10
3709,8,104,57,20,10
3710,8,104,58,24,23
3711,8,104,56,26,10
3712,8,104,56,23,10
3713,8,104,54,40,9
3714,8,104,55,34,23
3715,8,104,57,16,24
3716,8,104,44,30,7
3717,8,104,55,25,20
3718,8,104,55,31,23
3719,8,104,56,38,9
3720,8,104,53,29,24
3721,8,104,57,24,11
3722,8,104,55,32,9
3723,8,104,56,33,11
3724,8,104,55,22,11
3725,8,104,50,28,23
3726,8,104,57,36,11
3727,8,104,52,27,12
3728,8,104,55,35,10
3729,8,104,47,39,10
3730,8,104,52,34,23
3731,8,104,52,30,11
3732,8,104,47,35,20
3733,8,104,33,29,11
3734,8,104,34,24,11
3735,8,104,37,37,24
3736,8,104,56,35,7
3737,8,104,57,30,11
3738,8,104,52,34,24
3739,8,104,51,27,21
3740,8,104,53,23,23
3741,8,104,59,40,24
3742,8,104,52,25,12
3743,8,104,44,33,11
3744,8,104,58,31,24
3745,8,104,57,30,24
3746,8,104,57,37,24
3747,8,104,52,26,10
3748,8,104,57,36,10
3749,8,104,57,40,23
3750,8,104,52,29,24
3751,8,104,53,27,11
3752,8,104,49,23,24
3753,8,104,58,21,12
3754,8,104,56,33,23
3755,8,104,53,31,12
3756,8,104,57,36,8
3757,8,104,53,30,25
3758,8,104,56,28,7
3759,8,104,31,31,24
3760,8,104,53,28,22
3761,8,104,58,39,24
3762,8,104,58,37,11
3763,8,104,56,38,11
3764,8,104,56,33,10
3765,8,104,57,30,25
3766,8,104,56,26,10
3767,8,104,52,37,24
3768,8,104,57,45,8
3769,8,104,57,30,25
3770,8,104,57,34,13
3771,8,104,57,39,12
3772,8,104,56,33,11
3773,8,104,55,25,12
3774,8,104,54,28,12
3775,8,104,56,23,12
3776,8,104,43,21,21
3777,8,104,53,33,11
3778,8,104,54,25,24
3779,8,104,56,21,23
3780,8,104,56,34,22
3781,8,104,53,30,12
3782,8,104,43,22,23
3783,8,104,50,31,8
3784,8,104,57,30,13
3785,8,104,32,32,25
3786,8,104,56,29,12
3787,8,104,51,24,26
3788,8,104,58,35,14
3789,8,104,53,22,8
3790,8,104,59,40,12
3791,8,104,44,23,9
3792,8,104,58,37,13
3793,8,104,52,34,23
3794,8,104,58,32,25
3795,8,104,53,33,9
3796,8,104,58,35,10
3797,8,104,46,34,24
3798,8,104,57,34,11
3799,8,104,58,36,9
3800,8,104,56,25,22
3801,8,104,58,31,24
3802,8,104,60,41,25
3803,8,104,57,38,26
3804,8,104,58,31,26
3805,8,104,55,29,13
3806,8,104,59,36,11
3807,8,104,45,23,24
3808,8,104,57,39,11
3809,8,104,48,36,23
3810,8,104,54,29,24
3811,8,104,57,23,25
3812,8,104,57,36,12
3813,8,104,33,33,27
3814,8,104,58,25,12
3815,8,104,59,22,14
3816,8,104,56,30,14
3817,8,104,58,35,12
3818,8,104,46,24,25
3819,8,104,56,27,13
3820,8,104,58,41,25
3821,8,104,59,32,27
3822,8,104,53,26,13
3823,8,104,56,20,24
3824,8,104,61,42,26
3825,8,104,58,40,13
3826,8,104,59,38,13
3827,8,104,57,30,13
3828,8,104,59,25,26
3829,8,104,55,26,25
3830,8,104,54,30,25
3831,8,104,56,20,23
3832,8,104,59,41,14
3833,8,104,59,32,14
3834,8,104,60,26,27
3835,8,104,56,27,9
3836,8,104,55,31,26
3837,8,104,58,31,14
3838,8,104,59,26,26
3839,8,104,61,27,28
3840,8,104,53,35,13
3841,8,104,57,29,10
3842,8,104,52,32,9
3843,8,104,55,34,14
3844,8,104,53,41,24
3845,8,104,45,31,10
3846,8,104,58,31,14
3847,8,104,57,39,14
3848,8,104,54,34,15
3849,8,104,56,26,14
3850,8,104,58,31,27
3851,8,104,57,30,14
3852,8,104,55,30,26
3853,8,104,52,26,26
3854,8,104,59,37,15
3855,8,104,54,19,14
3856,8,104,47,24,12
3857,8,104,59,36,14
3858,8,104,54,32,15
3859,8,104,58,40,14
3860,8,104,54,27,14
3861,8,104,60,33,28
3862,8,104,59,26,15
3863,8,104,53,33,11
3864,8,104,35,24,26
3865,8,104,58,30,11
3866,8,104,46,32,12
3867,8,104,34,34,28
3868,8,104,59,36,15
3869,8,104,58,22,24
3870,8,104,55,28,15
3871,8,104,55,39,26
3872,8,104,56,31,27
3873,8,104,59,32,28
3874,8,104,60,39,14
3875,8,104,55,35,16
3876,8,104,58,35,27
3877,8,104,56,31,27
3878,8,104,59,32,15
3879,8,104,38,38,26
3880,8,104,48,40,15
3881,8,104,59,25,15
3882,8,104,54,23,12
3883,8,104,60,42,28
3884,8,104,56,21,25
3885,8,104,59,32,27
3886,8,104,60,46,13
3887,8,104,56,40,27
3888,8,104,56,24,26
3889,8,104,57,26,24
3890,8,104,54,35,25
3891,8,104,56,34,16
3892,8,104,46,32,27
3893,8,104,59,23,15
3894,8,104,61,47,14
3895,8,104,57,41,28
3896,8,104,54,34,13
3897,8,104,58,31,15
3898,8,104,59,31,12
3899,8,104,56,36,17
3900,8,104,49,37,25
3901,8,104,60,23,16
3902,8,104,58,40,15
3903,8,104,57,26,25
3904,8,104,60,32,13
3905,8,104,56,27,26
3906,8,104,60,33,29
3907,8,104,60,41,14
3908,8,104,58,27,26
3909,8,104,60,37,15
3910,8,104,49,41,16
3911,8,104,56,27,27
3912,8,104,60,26,16
3913,8,104,61,38,16
3914,8,104,54,38,27
3915,8,104,56,38,26
3916,8,104,35,25,16
3917,8,104,55,36,26
3918,8,104,35,30,16
3919,8,104,59,31,17
3920,8,104,61,40,15
3921,8,104,53,32,17
3922,8,104,59,32,15
3923,8,104,36,25,27
3924,8,104,55,36,27
3925,8,104,44,23,27
3926,8,104,35,35,15
3927,8,104,57,29,26
3928,8,104,59,29,28
3929,8,104,58,34,16
3930,8,104,54,33,18
3931,8,104,57,28,28
3932,8,104,55,26,27
3933,8,104,56,32,27
3934,8,104,59,31,16
3935,8,104,61,34,30
3936,8,104,60,33,17
3937,8,104,54,27,28
3938,8,104,60,37,16
3939,8,104,58,21,28
3940,8,104,54,24,27
3941,8,104,61,42,15
3942,8,104,57,39,29
3943,8,104,50,42,17
3944,8,104,57,27,27
3945,8,104,59,24,28
3946,8,104,55,27,28
3947,8,104,54,25,28
3948,8,104,59,27,16
3949,8,104,57,35,18
3950,8,104,58,27,15
3951,8,104,59,37,14
3952,8,104,59,31,29
3953,8,104,62,28,29
3954,8,104,57,33,16
3955,8,104,61,27,17
3956,8,104,56,29,18
3957,8,104,60,38,15
3958,8,104,55,20,17
3959,8,104,50,38,27
3960,8,104,61,24,18
3961,8,104,62,28,18
3962,8,104,62,48,17
3963,8,104,57,35,15
3964,8,104,56,21,18
3965,8,104,57,34,28
3966,8,104,60,32,30
3967,8,104,58,35,29
3968,8,104,55,33,17
3969,8,104,59,38,28
3970,8,104,62,25,19
3971,8,104,56,31,18
3972,8,104,59,41,15
3973,8,104,60,33,18
3974,8,104,36,31,18
3975,8,104,55,25,29
3976,8,104,60,33,28
3977,8,104,57,31,16
3978,8,104,55,24,14
3979,8,104,58,36,16
3980,8,104,59,23,28
3981,8,104,56,37,28
3982,8,104,60,32,19
3983,8,104,57,28,17
3984,8,104,57,33,29
3985,8,104,59,21,27
3986,8,104,58,27,26
3987,8,104,36,36,17
3988,8,104,59,32,18
3989,8,104,55,26,29
3990,8,104,57,22,19
3991,8,104,60,40,29
3992,8,104,62,43,16
3993,8,104,57,35,15
3994,8,104,60,39,29
3995,8,104,58,21,16
3996,8,104,58,34,17
3997,8,104,60,22,28
3998,8,104,56,27,30
3999,8,104,35,35,30
4000,8,104,45,24,28
4001,8,104,57,30,19
4002,8,104,63,49,18
4003,8,104,58,36,17
4004,8,104,60,38,20
4005,8,104,57,17,29
4006,8,104,55,28,30
4007,8,104,47,33,17
4008,8,104,59,37,17
4009,8,104,60,27,17
4010,8,104,60,32,16
4011,8,104,61,33,17
4012,8,104,58,29,18
4013,8,104,58,24,19
4014,8,104,57,34,18
4015,8,104,62,39,19
4016,8,104,59,30,19
4017,8,104,58,35,19
4018,8,104,57,28,31
4019,8,104,58,40,31
4020,8,104,59,36,30
4021,8,104,47,34,19
4022,8,104,61,31,20
4023,8,104,57,27,29
4024,8,104,56,28,30
4025,8,104,60,28,17
4026,8,104,57,32,31
4027,8,104,56,27,27
4028,8,104,46,25,29
4029,8,104,57,41,18
4030,8,104,56,26,30
4031,8,104,59,36,20
4032,8,104,36,36,31
4033,8,104,59,32,30
4034,8,104,56,36,18
4035,8,104,63,40,20
4036,8,104,60,36,31
4037,8,104,58,32,29
4038,8,104,57,28,28
4039,8,104,60,33,18
4040,8,104,61,33,32
4041,8,104,58,29,29
4042,8,104,59,30,30
4043,8,104,59,35,28
4044,8,104,61,40,32
4045,8,104,61,34,30
4046,8,104,59,30,29
4047,8,104,37,26,31
4048,8,104,58,31,20
4049,8,104,48,34,18
4050,8,104,63,29,30
4051,8,104,59,33,33
4052,8,104,62,34,18
4053,8,104,58,18,31
4054,8,104,60,31,30
4055,8,104,60,38,19
4056,8,104,60,36,30
4057,8,104,63,35,19
4058,8,104,60,33,31
4059,8,104,61,28,19
4060,8,104,63,29,21
4061,8,104,60,30,31
4062,8,104,60,22,31
4063,8,104,60,25,21
4064,8,104,60,31,20
4065,8,104,59,28,29
4066,8,104,48,35,21
4067,8,104,64,50,21
4068,8,104,61,37,21
4069,8,104,47,22,28
4070,8,104,61,34,19
4071,8,104,59,22,18
4072,8,104,32,32,29
4073,8,104,62,24,30
4074,8,104,59,19,32
4075,8,104,61,28,19
4076,8,104,60,23,19
4077,8,104,58,37,30
4078,8,104,62,29,20
4079,8,104,62,35,31
4080,8,104,63,36,32
4081,8,104,61,34,31
4082,8,104,61,23,29
4083,8,104,57,42,30
4084,8,104,62,32,21
4085,8,104,58,21,21
4086,8,104,61,29,20
4087,8,104,59,38,31
4088,8,104,63,26,21
4089,8,104,59,36,22
4090,8,104,60,33,31
4091,8,104,58,34,31
4092,8,104,60,37,32
4093,8,104,33,33,31
4094,8,104,62,35,20
4095,8,104,60,34,34
4096,8,104,60,39,31
